sensor_type,device_type,timestamps,value1,value2,value3
Pressure,smartphone,1529657871135000000,1017.23535,1009.37537,0.0
Pressure,smartphone,1529657871174000000,1017.2229,1009.3629,0.0
Pressure,smartphone,1529657871212000000,1017.2229,1009.3629,0.0
Pressure,smartphone,1529657871251000000,1017.2229,1009.3629,0.0
Pressure,smartphone,1529657871289000000,1017.2229,1009.3629,0.0
Pressure,smartphone,1529657871327000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657871366000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657871405000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657871443000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657871482000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657871520000000,1017.1499,1009.2899,0.0
Pressure,smartphone,1529657871558000000,1017.1499,1009.2899,0.0
Pressure,smartphone,1529657871597000000,1017.1499,1009.2899,0.0
Pressure,smartphone,1529657871635000000,1017.1499,1009.2899,0.0
Pressure,smartphone,1529657871673000000,1017.2197,1009.35974,0.0
Pressure,smartphone,1529657871713000000,1017.2197,1009.35974,0.0
Pressure,smartphone,1529657871751000000,1017.2197,1009.35974,0.0
Pressure,smartphone,1529657871789000000,1017.2197,1009.35974,0.0
Pressure,smartphone,1529657871828000000,1017.33923,1009.47925,0.0
Pressure,smartphone,1529657871866000000,1017.33923,1009.47925,0.0
Pressure,smartphone,1529657871904000000,1017.33923,1009.47925,0.0
Pressure,smartphone,1529657871943000000,1017.33923,1009.47925,0.0
Pressure,smartphone,1529657871982000000,1017.3147,1009.4547,0.0
Pressure,smartphone,1529657872020000000,1017.3147,1009.4547,0.0
Pressure,smartphone,1529657872059000000,1017.3147,1009.4547,0.0
Pressure,smartphone,1529657872097000000,1017.3147,1009.4547,0.0
Pressure,smartphone,1529657872135000000,1017.2776,1009.4176,0.0
Pressure,smartphone,1529657872174000000,1017.2776,1009.4176,0.0
Pressure,smartphone,1529657872213000000,1017.2776,1009.4176,0.0
Pressure,smartphone,1529657872250000000,1017.2776,1009.4176,0.0
Pressure,smartphone,1529657872289000000,1017.1918,1009.3318,0.0
Pressure,smartphone,1529657872328000000,1017.1918,1009.3318,0.0
Pressure,smartphone,1529657872367000000,1017.1918,1009.3318,0.0
Pressure,smartphone,1529657872404000000,1017.1918,1009.3318,0.0
Pressure,smartphone,1529657872443000000,1017.2423,1009.3823,0.0
Pressure,smartphone,1529657872482000000,1017.2423,1009.3823,0.0
Pressure,smartphone,1529657872520000000,1017.2423,1009.3823,0.0
Pressure,smartphone,1529657872558000000,1017.2423,1009.3823,0.0
Pressure,smartphone,1529657872597000000,1017.0711,1009.2111,0.0
Pressure,smartphone,1529657872635000000,1017.0711,1009.2111,0.0
Pressure,smartphone,1529657872673000000,1017.0711,1009.2111,0.0
Pressure,smartphone,1529657872712000000,1017.0711,1009.2111,0.0
Pressure,smartphone,1529657872750000000,1017.4062,1009.5462,0.0
Pressure,smartphone,1529657872789000000,1017.4062,1009.5462,0.0
Pressure,smartphone,1529657872827000000,1017.4062,1009.5462,0.0
Pressure,smartphone,1529657872866000000,1017.4062,1009.5462,0.0
Pressure,smartphone,1529657872905000000,1017.4347,1009.5747,0.0
Pressure,smartphone,1529657872943000000,1017.4347,1009.5747,0.0
Pressure,smartphone,1529657872981000000,1017.4347,1009.5747,0.0
Pressure,smartphone,1529657873020000000,1017.4347,1009.5747,0.0
Pressure,smartphone,1529657873058000000,1017.4064,1009.5464,0.0
Pressure,smartphone,1529657873097000000,1017.4064,1009.5464,0.0
Pressure,smartphone,1529657873135000000,1017.4064,1009.5464,0.0
Pressure,smartphone,1529657873173000000,1017.4064,1009.5464,0.0
Pressure,smartphone,1529657873212000000,1017.42426,1009.5643,0.0
Pressure,smartphone,1529657873251000000,1017.42426,1009.5643,0.0
Pressure,smartphone,1529657873289000000,1017.42426,1009.5643,0.0
Pressure,smartphone,1529657873327000000,1017.42426,1009.5643,0.0
Pressure,smartphone,1529657873366000000,1017.3489,1009.4889,0.0
Pressure,smartphone,1529657873405000000,1017.3489,1009.4889,0.0
Pressure,smartphone,1529657873443000000,1017.3489,1009.4889,0.0
Pressure,smartphone,1529657873481000000,1017.3489,1009.4889,0.0
Pressure,smartphone,1529657873520000000,1017.3489,1009.4889,0.0
Pressure,smartphone,1529657873558000000,1017.30756,1009.4476,0.0
Pressure,smartphone,1529657873596000000,1017.30756,1009.4476,0.0
Pressure,smartphone,1529657873634000000,1017.30756,1009.4476,0.0
Pressure,smartphone,1529657873673000000,1017.30756,1009.4476,0.0
Pressure,smartphone,1529657873712000000,1017.2435,1009.38354,0.0
Pressure,smartphone,1529657873751000000,1017.2435,1009.38354,0.0
Pressure,smartphone,1529657873788000000,1017.2435,1009.38354,0.0
Pressure,smartphone,1529657873827000000,1017.2435,1009.38354,0.0
Pressure,smartphone,1529657873866000000,1017.27136,1009.4114,0.0
Pressure,smartphone,1529657873904000000,1017.27136,1009.4114,0.0
Pressure,smartphone,1529657873943000000,1017.27136,1009.4114,0.0
Pressure,smartphone,1529657873981000000,1017.27136,1009.4114,0.0
Pressure,smartphone,1529657874019000000,1017.2745,1009.4145,0.0
Pressure,smartphone,1529657874058000000,1017.2745,1009.4145,0.0
Pressure,smartphone,1529657874096000000,1017.2745,1009.4145,0.0
Pressure,smartphone,1529657874135000000,1017.2745,1009.4145,0.0
Pressure,smartphone,1529657874174000000,1017.2682,1009.4082,0.0
Pressure,smartphone,1529657874212000000,1017.2682,1009.4082,0.0
Pressure,smartphone,1529657874250000000,1017.2682,1009.4082,0.0
Pressure,smartphone,1529657874289000000,1017.2682,1009.4082,0.0
Pressure,smartphone,1529657874327000000,1017.1028,1009.2428,0.0
Pressure,smartphone,1529657874366000000,1017.1028,1009.2428,0.0
Pressure,smartphone,1529657874404000000,1017.1028,1009.2428,0.0
Pressure,smartphone,1529657874442000000,1017.1028,1009.2428,0.0
Pressure,smartphone,1529657874480000000,1017.0763,1009.2163,0.0
Pressure,smartphone,1529657874519000000,1017.0763,1009.2163,0.0
Pressure,smartphone,1529657874557000000,1017.0763,1009.2163,0.0
Pressure,smartphone,1529657874596000000,1017.0763,1009.2163,0.0
Pressure,smartphone,1529657874635000000,1017.09766,1009.2377,0.0
Pressure,smartphone,1529657874673000000,1017.09766,1009.2377,0.0
Pressure,smartphone,1529657874712000000,1017.09766,1009.2377,0.0
Pressure,smartphone,1529657874750000000,1017.09766,1009.2377,0.0
Pressure,smartphone,1529657874789000000,1017.134,1009.274,0.0
Pressure,smartphone,1529657874827000000,1017.134,1009.274,0.0
Pressure,smartphone,1529657874866000000,1017.134,1009.274,0.0
Pressure,smartphone,1529657874904000000,1017.134,1009.274,0.0
Pressure,smartphone,1529657874942000000,1017.12604,1009.26605,0.0
Pressure,smartphone,1529657874981000000,1017.12604,1009.26605,0.0
Pressure,smartphone,1529657875020000000,1017.12604,1009.26605,0.0
Pressure,smartphone,1529657875057000000,1017.12604,1009.26605,0.0
Pressure,smartphone,1529657875096000000,1017.15784,1009.29785,0.0
Pressure,smartphone,1529657875135000000,1017.15784,1009.29785,0.0
Pressure,smartphone,1529657875173000000,1017.15784,1009.29785,0.0
Pressure,smartphone,1529657875211000000,1017.15784,1009.29785,0.0
Pressure,smartphone,1529657875250000000,1017.12463,1009.26465,0.0
Pressure,smartphone,1529657875289000000,1017.12463,1009.26465,0.0
Pressure,smartphone,1529657875327000000,1017.12463,1009.26465,0.0
Pressure,smartphone,1529657875366000000,1017.12463,1009.26465,0.0
Pressure,smartphone,1529657875404000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657875443000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657875481000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657875519000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657875558000000,1017.19934,1009.33936,0.0
Pressure,smartphone,1529657875596000000,1017.2555,1009.3955,0.0
Pressure,smartphone,1529657875634000000,1017.2555,1009.3955,0.0
Pressure,smartphone,1529657875673000000,1017.2555,1009.3955,0.0
Pressure,smartphone,1529657875711000000,1017.2555,1009.3955,0.0
Pressure,smartphone,1529657875749000000,1017.1687,1009.3087,0.0
Pressure,smartphone,1529657875788000000,1017.1687,1009.3087,0.0
Pressure,smartphone,1529657875826000000,1017.1687,1009.3087,0.0
Pressure,smartphone,1529657875865000000,1017.1687,1009.3087,0.0
Pressure,smartphone,1529657875903000000,1017.10046,1009.2405,0.0
Pressure,smartphone,1529657875942000000,1017.10046,1009.2405,0.0
Pressure,smartphone,1529657875981000000,1017.10046,1009.2405,0.0
Pressure,smartphone,1529657876019000000,1017.10046,1009.2405,0.0
Pressure,smartphone,1529657876057000000,1017.12805,1009.26807,0.0
Pressure,smartphone,1529657876096000000,1017.12805,1009.26807,0.0
Pressure,smartphone,1529657876134000000,1017.12805,1009.26807,0.0
Pressure,smartphone,1529657876173000000,1017.12805,1009.26807,0.0
Pressure,smartphone,1529657876211000000,1017.15314,1009.29315,0.0
Pressure,smartphone,1529657876250000000,1017.15314,1009.29315,0.0
Pressure,smartphone,1529657876288000000,1017.15314,1009.29315,0.0
Pressure,smartphone,1529657876327000000,1017.15314,1009.29315,0.0
Pressure,smartphone,1529657876365000000,1017.1539,1009.2939,0.0
Pressure,smartphone,1529657876404000000,1017.1539,1009.2939,0.0
Pressure,smartphone,1529657876442000000,1017.1539,1009.2939,0.0
Pressure,smartphone,1529657876481000000,1017.1539,1009.2939,0.0
Pressure,smartphone,1529657876519000000,1017.13184,1009.27185,0.0
Pressure,smartphone,1529657876557000000,1017.13184,1009.27185,0.0
Pressure,smartphone,1529657876595000000,1017.13184,1009.27185,0.0
Pressure,smartphone,1529657876634000000,1017.13184,1009.27185,0.0
Pressure,smartphone,1529657876673000000,1017.2114,1009.35144,0.0
Pressure,smartphone,1529657876711000000,1017.2114,1009.35144,0.0
Pressure,smartphone,1529657876749000000,1017.2114,1009.35144,0.0
Pressure,smartphone,1529657876788000000,1017.2114,1009.35144,0.0
Pressure,smartphone,1529657876827000000,1017.3439,1009.4839,0.0
Pressure,smartphone,1529657876865000000,1017.3439,1009.4839,0.0
Pressure,smartphone,1529657876903000000,1017.3439,1009.4839,0.0
Pressure,smartphone,1529657876942000000,1017.3439,1009.4839,0.0
Pressure,smartphone,1529657876981000000,1017.3399,1009.4799,0.0
Pressure,smartphone,1529657877018000000,1017.3399,1009.4799,0.0
Pressure,smartphone,1529657877057000000,1017.3399,1009.4799,0.0
Pressure,smartphone,1529657877096000000,1017.3399,1009.4799,0.0
Pressure,smartphone,1529657877134000000,1017.34894,1009.48895,0.0
Pressure,smartphone,1529657877173000000,1017.34894,1009.48895,0.0
Pressure,smartphone,1529657877212000000,1017.34894,1009.48895,0.0
Pressure,smartphone,1529657877250000000,1017.34894,1009.48895,0.0
Pressure,smartphone,1529657877288000000,1017.229,1009.369,0.0
Pressure,smartphone,1529657877327000000,1017.229,1009.369,0.0
Pressure,smartphone,1529657877364000000,1017.229,1009.369,0.0
Pressure,smartphone,1529657877403000000,1017.229,1009.369,0.0
Pressure,smartphone,1529657877442000000,1017.25,1009.39,0.0
Pressure,smartphone,1529657877480000000,1017.25,1009.39,0.0
Pressure,smartphone,1529657877519000000,1017.25,1009.39,0.0
Pressure,smartphone,1529657877557000000,1017.25,1009.39,0.0
Pressure,smartphone,1529657877595000000,1017.25,1009.39,0.0
Pressure,smartphone,1529657877634000000,1017.346,1009.486,0.0
Pressure,smartphone,1529657877672000000,1017.346,1009.486,0.0
Pressure,smartphone,1529657877711000000,1017.346,1009.486,0.0
Pressure,smartphone,1529657877749000000,1017.346,1009.486,0.0
Pressure,smartphone,1529657877788000000,1017.11145,1009.25146,0.0
Pressure,smartphone,1529657877826000000,1017.11145,1009.25146,0.0
Pressure,smartphone,1529657877865000000,1017.11145,1009.25146,0.0
Pressure,smartphone,1529657877903000000,1017.11145,1009.25146,0.0
Pressure,smartphone,1529657877941000000,1017.54346,1009.6835,0.0
Pressure,smartphone,1529657877980000000,1017.54346,1009.6835,0.0
Pressure,smartphone,1529657878019000000,1017.54346,1009.6835,0.0
Pressure,smartphone,1529657878056000000,1017.54346,1009.6835,0.0
Pressure,smartphone,1529657878095000000,1017.47614,1009.61615,0.0
Pressure,smartphone,1529657878134000000,1017.47614,1009.61615,0.0
Pressure,smartphone,1529657878172000000,1017.47614,1009.61615,0.0
Pressure,smartphone,1529657878210000000,1017.47614,1009.61615,0.0
Pressure,smartphone,1529657878249000000,1017.4518,1009.5918,0.0
Pressure,smartphone,1529657878288000000,1017.4518,1009.5918,0.0
Pressure,smartphone,1529657878326000000,1017.4518,1009.5918,0.0
Pressure,smartphone,1529657878364000000,1017.4518,1009.5918,0.0
Pressure,smartphone,1529657878403000000,1017.42,1009.56,0.0
Pressure,smartphone,1529657878442000000,1017.42,1009.56,0.0
Pressure,smartphone,1529657878480000000,1017.42,1009.56,0.0
Pressure,smartphone,1529657878518000000,1017.42,1009.56,0.0
Pressure,smartphone,1529657878557000000,1017.3353,1009.47534,0.0
Pressure,smartphone,1529657878595000000,1017.3353,1009.47534,0.0
Pressure,smartphone,1529657878634000000,1017.3353,1009.47534,0.0
Pressure,smartphone,1529657878672000000,1017.3353,1009.47534,0.0
Pressure,smartphone,1529657878711000000,1017.23376,1009.3738,0.0
Pressure,smartphone,1529657878749000000,1017.23376,1009.3738,0.0
Pressure,smartphone,1529657878787000000,1017.23376,1009.3738,0.0
Pressure,smartphone,1529657878826000000,1017.23376,1009.3738,0.0
Pressure,smartphone,1529657878864000000,1017.2224,1009.3624,0.0
Pressure,smartphone,1529657878903000000,1017.2224,1009.3624,0.0
Pressure,smartphone,1529657878941000000,1017.2224,1009.3624,0.0
Pressure,smartphone,1529657878980000000,1017.2224,1009.3624,0.0
Pressure,smartphone,1529657879019000000,1017.2785,1009.4185,0.0
Pressure,smartphone,1529657879056000000,1017.2785,1009.4185,0.0
Pressure,smartphone,1529657879095000000,1017.2785,1009.4185,0.0
Pressure,smartphone,1529657879134000000,1017.2785,1009.4185,0.0
Pressure,smartphone,1529657879172000000,1017.25507,1009.3951,0.0
Pressure,smartphone,1529657879210000000,1017.25507,1009.3951,0.0
Pressure,smartphone,1529657879249000000,1017.25507,1009.3951,0.0
Pressure,smartphone,1529657879288000000,1017.25507,1009.3951,0.0
Pressure,smartphone,1529657879326000000,1017.3235,1009.4635,0.0
Pressure,smartphone,1529657879364000000,1017.3235,1009.4635,0.0
Pressure,smartphone,1529657879403000000,1017.3235,1009.4635,0.0
Pressure,smartphone,1529657879441000000,1017.3235,1009.4635,0.0
Pressure,smartphone,1529657879480000000,1017.21094,1009.35095,0.0
Pressure,smartphone,1529657879518000000,1017.21094,1009.35095,0.0
Pressure,smartphone,1529657879556000000,1017.21094,1009.35095,0.0
Pressure,smartphone,1529657879595000000,1017.21094,1009.35095,0.0
Pressure,smartphone,1529657879633000000,1017.21094,1009.35095,0.0
Pressure,smartphone,1529657879672000000,1017.26624,1009.40625,0.0
Pressure,smartphone,1529657879711000000,1017.26624,1009.40625,0.0
Pressure,smartphone,1529657879749000000,1017.26624,1009.40625,0.0
Pressure,smartphone,1529657879787000000,1017.26624,1009.40625,0.0
Pressure,smartphone,1529657879826000000,1017.2806,1009.4206,0.0
Pressure,smartphone,1529657879864000000,1017.2806,1009.4206,0.0
Pressure,smartphone,1529657879903000000,1017.2806,1009.4206,0.0
Pressure,smartphone,1529657879941000000,1017.2806,1009.4206,0.0
Pressure,smartphone,1529657879979000000,1017.2556,1009.3956,0.0
Pressure,smartphone,1529657880018000000,1017.2556,1009.3956,0.0
Pressure,smartphone,1529657880057000000,1017.2556,1009.3956,0.0
Pressure,smartphone,1529657880095000000,1017.2556,1009.3956,0.0
Pressure,smartphone,1529657880133000000,1017.2871,1009.4271,0.0
Pressure,smartphone,1529657880172000000,1017.2871,1009.4271,0.0
Pressure,smartphone,1529657880210000000,1017.2871,1009.4271,0.0
Pressure,smartphone,1529657880249000000,1017.2871,1009.4271,0.0
Pressure,smartphone,1529657880287000000,1017.2868,1009.4268,0.0
Pressure,smartphone,1529657880326000000,1017.2868,1009.4268,0.0
Pressure,smartphone,1529657880364000000,1017.2868,1009.4268,0.0
Pressure,smartphone,1529657880403000000,1017.2868,1009.4268,0.0
Pressure,smartphone,1529657880441000000,1017.27484,1009.41486,0.0
Pressure,smartphone,1529657880480000000,1017.27484,1009.41486,0.0
Pressure,smartphone,1529657880517000000,1017.27484,1009.41486,0.0
Pressure,smartphone,1529657880557000000,1017.27484,1009.41486,0.0
Pressure,smartphone,1529657880595000000,1017.19495,1009.33496,0.0
Pressure,smartphone,1529657880633000000,1017.19495,1009.33496,0.0
Pressure,smartphone,1529657880672000000,1017.19495,1009.33496,0.0
Pressure,smartphone,1529657880711000000,1017.19495,1009.33496,0.0
Pressure,smartphone,1529657880748000000,1017.2268,1009.3668,0.0
Pressure,smartphone,1529657880787000000,1017.2268,1009.3668,0.0
Pressure,smartphone,1529657880826000000,1017.2268,1009.3668,0.0
Pressure,smartphone,1529657880864000000,1017.2268,1009.3668,0.0
Pressure,smartphone,1529657880902000000,1017.2419,1009.3819,0.0
Pressure,smartphone,1529657880941000000,1017.2419,1009.3819,0.0
Pressure,smartphone,1529657880979000000,1017.2419,1009.3819,0.0
Pressure,smartphone,1529657881018000000,1017.2419,1009.3819,0.0
Pressure,smartphone,1529657881056000000,1017.2705,1009.4105,0.0
Pressure,smartphone,1529657881095000000,1017.2705,1009.4105,0.0
Pressure,smartphone,1529657881133000000,1017.2705,1009.4105,0.0
Pressure,smartphone,1529657881171000000,1017.2705,1009.4105,0.0
Pressure,smartphone,1529657881210000000,1017.09875,1009.2388,0.0
Pressure,smartphone,1529657881249000000,1017.09875,1009.2388,0.0
Pressure,smartphone,1529657881287000000,1017.09875,1009.2388,0.0
Pressure,smartphone,1529657881326000000,1017.09875,1009.2388,0.0
Pressure,smartphone,1529657881364000000,1017.15906,1009.2991,0.0
Pressure,smartphone,1529657881403000000,1017.15906,1009.2991,0.0
Pressure,smartphone,1529657881441000000,1017.15906,1009.2991,0.0
Pressure,smartphone,1529657881479000000,1017.15906,1009.2991,0.0
Pressure,smartphone,1529657881518000000,1017.13617,1009.2762,0.0
Pressure,smartphone,1529657881556000000,1017.13617,1009.2762,0.0
Pressure,smartphone,1529657881595000000,1017.13617,1009.2762,0.0
Pressure,smartphone,1529657881633000000,1017.13617,1009.2762,0.0
Pressure,smartphone,1529657881671000000,1017.13617,1009.2762,0.0
Pressure,smartphone,1529657881710000000,1017.12036,1009.2604,0.0
Pressure,smartphone,1529657881748000000,1017.12036,1009.2604,0.0
Pressure,smartphone,1529657881786000000,1017.12036,1009.2604,0.0
Pressure,smartphone,1529657881825000000,1017.12036,1009.2604,0.0
Pressure,smartphone,1529657881863000000,1017.1296,1009.2696,0.0
Pressure,smartphone,1529657881902000000,1017.1296,1009.2696,0.0
Pressure,smartphone,1529657881940000000,1017.1296,1009.2696,0.0
Pressure,smartphone,1529657881979000000,1017.1296,1009.2696,0.0
Pressure,smartphone,1529657882017000000,1017.1977,1009.3377,0.0
Pressure,smartphone,1529657882056000000,1017.1977,1009.3377,0.0
Pressure,smartphone,1529657882095000000,1017.1977,1009.3377,0.0
Pressure,smartphone,1529657882133000000,1017.1977,1009.3377,0.0
Pressure,smartphone,1529657882172000000,1017.2775,1009.41754,0.0
Pressure,smartphone,1529657882210000000,1017.2775,1009.41754,0.0
Pressure,smartphone,1529657882249000000,1017.2775,1009.41754,0.0
Pressure,smartphone,1529657882287000000,1017.2775,1009.41754,0.0
Pressure,smartphone,1529657882325000000,1017.2443,1009.38434,0.0
Pressure,smartphone,1529657882364000000,1017.2443,1009.38434,0.0
Pressure,smartphone,1529657882402000000,1017.2443,1009.38434,0.0
Pressure,smartphone,1529657882440000000,1017.2443,1009.38434,0.0
Pressure,smartphone,1529657882479000000,1017.2111,1009.35114,0.0
Pressure,smartphone,1529657882517000000,1017.2111,1009.35114,0.0
Pressure,smartphone,1529657882556000000,1017.2111,1009.35114,0.0
Pressure,smartphone,1529657882595000000,1017.2111,1009.35114,0.0
Pressure,smartphone,1529657882633000000,1017.21765,1009.35767,0.0
Pressure,smartphone,1529657882671000000,1017.21765,1009.35767,0.0
Pressure,smartphone,1529657882709000000,1017.21765,1009.35767,0.0
Pressure,smartphone,1529657882748000000,1017.21765,1009.35767,0.0
Pressure,smartphone,1529657882786000000,1017.2647,1009.4047,0.0
Pressure,smartphone,1529657882825000000,1017.2647,1009.4047,0.0
Pressure,smartphone,1529657882864000000,1017.2647,1009.4047,0.0
Pressure,smartphone,1529657882902000000,1017.2647,1009.4047,0.0
Pressure,smartphone,1529657882941000000,1017.32715,1009.46716,0.0
Pressure,smartphone,1529657882979000000,1017.32715,1009.46716,0.0
Pressure,smartphone,1529657883017000000,1017.32715,1009.46716,0.0
Pressure,smartphone,1529657883055000000,1017.32715,1009.46716,0.0
Pressure,smartphone,1529657883094000000,1017.3351,1009.4751,0.0
Pressure,smartphone,1529657883132000000,1017.3351,1009.4751,0.0
Pressure,smartphone,1529657883171000000,1017.3351,1009.4751,0.0
Pressure,smartphone,1529657883210000000,1017.3351,1009.4751,0.0
Pressure,smartphone,1529657883248000000,1017.2497,1009.3897,0.0
Pressure,smartphone,1529657883287000000,1017.2497,1009.3897,0.0
Pressure,smartphone,1529657883325000000,1017.2497,1009.3897,0.0
Pressure,smartphone,1529657883364000000,1017.2497,1009.3897,0.0
Pressure,smartphone,1529657883402000000,1017.2797,1009.41974,0.0
Pressure,smartphone,1529657883440000000,1017.2797,1009.41974,0.0
Pressure,smartphone,1529657883479000000,1017.2797,1009.41974,0.0
Pressure,smartphone,1529657883517000000,1017.2797,1009.41974,0.0
Pressure,smartphone,1529657883555000000,1017.28625,1009.4263,0.0
Pressure,smartphone,1529657883594000000,1017.27374,1009.41376,0.0
Pressure,smartphone,1529657883632000000,1017.27374,1009.41376,0.0
Pressure,smartphone,1529657883671000000,1017.27374,1009.41376,0.0
Pressure,smartphone,1529657883710000000,1017.27374,1009.41376,0.0
Pressure,smartphone,1529657883747000000,1017.3726,1009.51263,0.0
Pressure,smartphone,1529657883786000000,1017.3726,1009.51263,0.0
Pressure,smartphone,1529657883825000000,1017.3726,1009.51263,0.0
Pressure,smartphone,1529657883863000000,1017.3726,1009.51263,0.0
Pressure,smartphone,1529657883902000000,1017.3069,1009.4469,0.0
Pressure,smartphone,1529657883940000000,1017.3069,1009.4469,0.0
Pressure,smartphone,1529657883979000000,1017.3069,1009.4469,0.0
Pressure,smartphone,1529657884017000000,1017.3069,1009.4469,0.0
Pressure,smartphone,1529657884055000000,1017.32196,1009.462,0.0
Pressure,smartphone,1529657884094000000,1017.32196,1009.462,0.0
Pressure,smartphone,1529657884132000000,1017.32196,1009.462,0.0
Pressure,smartphone,1529657884171000000,1017.32196,1009.462,0.0
Pressure,smartphone,1529657884209000000,1017.4158,1009.5558,0.0
Pressure,smartphone,1529657884248000000,1017.4158,1009.5558,0.0
Pressure,smartphone,1529657884286000000,1017.4158,1009.5558,0.0
Pressure,smartphone,1529657884324000000,1017.4158,1009.5558,0.0
Pressure,smartphone,1529657884364000000,1017.3588,1009.49884,0.0
Pressure,smartphone,1529657884402000000,1017.3588,1009.49884,0.0
Pressure,smartphone,1529657884440000000,1017.3588,1009.49884,0.0
Pressure,smartphone,1529657884479000000,1017.3588,1009.49884,0.0
Pressure,smartphone,1529657884517000000,1017.434,1009.57404,0.0
Pressure,smartphone,1529657884555000000,1017.434,1009.57404,0.0
Pressure,smartphone,1529657884594000000,1017.434,1009.57404,0.0
Pressure,smartphone,1529657884632000000,1017.434,1009.57404,0.0
Pressure,smartphone,1529657884671000000,1017.35925,1009.49927,0.0
Pressure,smartphone,1529657884710000000,1017.35925,1009.49927,0.0
Pressure,smartphone,1529657884748000000,1017.35925,1009.49927,0.0
Pressure,smartphone,1529657884786000000,1017.35925,1009.49927,0.0
Pressure,smartphone,1529657884825000000,1017.26874,1009.40875,0.0
Pressure,smartphone,1529657884863000000,1017.26874,1009.40875,0.0
Pressure,smartphone,1529657884901000000,1017.26874,1009.40875,0.0
Pressure,smartphone,1529657884940000000,1017.26874,1009.40875,0.0
Pressure,smartphone,1529657884978000000,1017.20917,1009.3492,0.0
Pressure,smartphone,1529657885016000000,1017.20917,1009.3492,0.0
Pressure,smartphone,1529657885055000000,1017.20917,1009.3492,0.0
Pressure,smartphone,1529657885094000000,1017.20917,1009.3492,0.0
Pressure,smartphone,1529657885132000000,1017.24316,1009.3832,0.0
Pressure,smartphone,1529657885171000000,1017.24316,1009.3832,0.0
Pressure,smartphone,1529657885209000000,1017.24316,1009.3832,0.0
Pressure,smartphone,1529657885247000000,1017.24316,1009.3832,0.0
Pressure,smartphone,1529657885286000000,1017.2404,1009.38043,0.0
Pressure,smartphone,1529657885325000000,1017.2404,1009.38043,0.0
Pressure,smartphone,1529657885363000000,1017.2404,1009.38043,0.0
Pressure,smartphone,1529657885401000000,1017.2404,1009.38043,0.0
Pressure,smartphone,1529657885440000000,1017.21515,1009.35516,0.0
Pressure,smartphone,1529657885478000000,1017.21515,1009.35516,0.0
Pressure,smartphone,1529657885517000000,1017.21515,1009.35516,0.0
Pressure,smartphone,1529657885555000000,1017.21515,1009.35516,0.0
Pressure,smartphone,1529657885594000000,1017.21515,1009.35516,0.0
Pressure,smartphone,1529657885632000000,1017.18805,1009.32806,0.0
Pressure,smartphone,1529657885670000000,1017.18805,1009.32806,0.0
Pressure,smartphone,1529657885709000000,1017.18805,1009.32806,0.0
Pressure,smartphone,1529657885748000000,1017.18805,1009.32806,0.0
Pressure,smartphone,1529657885786000000,1017.2001,1009.3401,0.0
Pressure,smartphone,1529657885825000000,1017.2001,1009.3401,0.0
Pressure,smartphone,1529657885862000000,1017.2001,1009.3401,0.0
Pressure,smartphone,1529657885902000000,1017.2001,1009.3401,0.0
Pressure,smartphone,1529657885940000000,1017.23755,1009.37756,0.0
Pressure,smartphone,1529657885978000000,1017.23755,1009.37756,0.0
Pressure,smartphone,1529657886016000000,1017.23755,1009.37756,0.0
Pressure,smartphone,1529657886055000000,1017.23755,1009.37756,0.0
Pressure,smartphone,1529657886093000000,1017.3292,1009.46924,0.0
Pressure,smartphone,1529657886131000000,1017.3292,1009.46924,0.0
Pressure,smartphone,1529657886170000000,1017.3292,1009.46924,0.0
Pressure,smartphone,1529657886209000000,1017.3292,1009.46924,0.0
Pressure,smartphone,1529657886248000000,1017.3498,1009.4898,0.0
Pressure,smartphone,1529657886286000000,1017.3498,1009.4898,0.0
Pressure,smartphone,1529657886324000000,1017.3498,1009.4898,0.0
Pressure,smartphone,1529657886362000000,1017.3498,1009.4898,0.0
Pressure,smartphone,1529657886401000000,1017.283,1009.42303,0.0
Pressure,smartphone,1529657886440000000,1017.283,1009.42303,0.0
Pressure,smartphone,1529657886478000000,1017.283,1009.42303,0.0
Pressure,smartphone,1529657886517000000,1017.283,1009.42303,0.0
Pressure,smartphone,1529657886555000000,1017.28284,1009.42285,0.0
Pressure,smartphone,1529657886593000000,1017.28284,1009.42285,0.0
Pressure,smartphone,1529657886632000000,1017.28284,1009.42285,0.0
Pressure,smartphone,1529657886670000000,1017.28284,1009.42285,0.0
Pressure,smartphone,1529657886709000000,1017.1927,1009.3327,0.0
Pressure,smartphone,1529657886747000000,1017.1927,1009.3327,0.0
Pressure,smartphone,1529657886786000000,1017.1927,1009.3327,0.0
Pressure,smartphone,1529657886824000000,1017.1927,1009.3327,0.0
Pressure,smartphone,1529657886863000000,1017.3022,1009.4422,0.0
Pressure,smartphone,1529657886901000000,1017.3022,1009.4422,0.0
Pressure,smartphone,1529657886940000000,1017.3022,1009.4422,0.0
